"GEOID","NAME","poverty_rateE","poverty_rateM","unemployment_rateE","unemployment_rateM","no_health_insuranceE","no_health_insuranceM","education_less_than_hsE","education_less_than_hsM","median_ageE","median_ageM","black_populationE","black_populationM","white_populationE","white_populationM","american_indian_alaska_native_aloneE","american_indian_alaska_native_aloneM","asian_aloneE","asian_aloneM","native_hawaiian_other_pacific_islander_aloneE","native_hawaiian_other_pacific_islander_aloneM","male_65_69E","male_65_69M","male_70_74E","male_70_74M","male_75_79E","male_75_79M","male_80_84E","male_80_84M","male_85plusE","male_85plusM","female_65_69E","female_65_69M","female_70_74E","female_70_74M","female_75_79E","female_75_79M","female_80_84E","female_80_84M","female_85plusE","female_85plusM","summary_est","summary_moe","year","total_65plus","poverty_rate_pct","unemployment_rate_pct","no_health_insurance_pct","education_less_than_hs_pct","black_population_pct","white_population_pct","american_indian_pct","asian_pct","pacific_islander_pct","pct_65plus","black_65plus_pct","white_65plus_pct","asian_65plus_pct"
"11001001302","Census Tract 13.02, District of Columbia, District of Columbia",688,285,190,103,195,150,0,17,34.1,2.3,455,249,6286,614,0,17,444,191,0,17,101,75,102,85,72,68,71,65,54,45,159,83,136,90,121,78,101,78,136,90,7696,731,2013,1053,8.93970893970894,2.46881496881497,2.53378378378378,0,5.91216216216216,81.6787941787942,0,5.76923076923077,0,13.6824324324324,43.2098765432099,596.96106362773,42.1652421652422
"11001003700","Census Tract 37, District of Columbia, District of Columbia",714,362,294,164,274,188,0,17,28.3,2.6,2257,534,2445,627,9,17,331,191,0,17,18,30,0,17,75,60,0,17,14,23,132,78,43,59,73,62,117,114,22,26,5551,728,2013,494,12.8625472887768,5.29634300126103,4.93604755899838,0,40.6593406593407,44.0461178166096,0.162132949018195,5.96288956944695,0,8.89929742388759,456.882591093117,494.939271255061,67.004048582996
"11001007304","Census Tract 73.04, District of Columbia, District of Columbia",1520,365,398,163,68,64,32,43,34.1,7,3553,463,70,53,0,12,0,12,0,12,76,54,0,12,110,75,21,35,16,21,103,48,54,43,82,53,27,62,29,35,3708,435,2013,518,40.992448759439,10.7335490830636,1.83387270765912,0.862998921251348,95.8198489751888,1.88781014023732,0,0,0,13.9697950377562,685.907335907336,13.5135135135135,0
"11001001100","Census Tract 11, District of Columbia, District of Columbia",204,122,50,41,61,48,0,12,47.3,3.5,394,199,3609,371,0,12,198,111,0,12,106,58,82,52,95,69,123,59,27,32,217,79,68,51,145,70,53,49,85,54,4343,375,2013,1001,4.69721390743726,1.15127791848952,1.40455906055722,0,9.07206999769745,83.0992401565738,0,4.55906055721851,0,23.0485839281603,39.3606393606394,360.539460539461,19.7802197802198
"11001002802","Census Tract 28.02, District of Columbia, District of Columbia",846,319,238,118,318,155,78,64,30.1,1.2,1160,280,2550,522,12,20,311,218,0,12,53,42,13,16,19,31,23,35,28,24,98,71,14,17,37,51,23,36,28,33,4877,678,2013,336,17.3467295468526,4.88004921058027,6.52040188640558,1.59934385892967,23.7851137994669,52.2862415419315,0.246052901373795,6.37687102727086,0,6.88948123846627,345.238095238095,758.928571428571,92.5595238095238
"11001004100","Census Tract 41, District of Columbia, District of Columbia",172,86,102,71,10,15,0,12,44.1,4.5,111,98,2234,310,18,22,210,92,0,12,103,50,65,41,69,43,24,21,49,30,173,55,25,30,44,32,86,50,46,26,2698,259,2013,684,6.37509266123054,3.78057820607858,0.370644922164566,0,4.11415863602669,82.8020756115641,0.667160859896219,7.78354336545589,0,25.3521126760563,16.2280701754386,326.608187134503,30.7017543859649
"11001009602","Census Tract 96.02, District of Columbia, District of Columbia",1282,387,380,149,16,22,23,28,26.5,3.4,3070,460,11,22,0,12,0,12,0,12,0,12,21,25,0,12,0,12,0,12,94,47,64,36,72,64,9,14,9,15,3182,465,2013,269,40.289126335638,11.9421747328724,0.502828409805154,0.722815839094909,96.4802011313639,0.345694531741043,0,0,0,8.45380263984915,1141.26394052045,4.08921933085502,0
"11001000201","Census Tract 2.01, District of Columbia, District of Columbia",66,47,64,103,32,57,0,12,19.5,0.2,347,122,2924,507,0,12,474,165,0,12,29,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3909,495,2013,29,1.68841135840368,1.637247377846,0.818623688922998,0,8.87695062675876,74.801739575339,0,12.1258633921719,0,0.741877718086467,1196.55172413793,10082.7586206897,1634.48275862069
"11001003800","Census Tract 38, District of Columbia, District of Columbia",481,215,286,204,229,170,78,93,33.2,1,772,188,3354,400,0,17,322,150,110,92,39,42,101,76,47,47,29,33,54,46,96,71,20,34,36,42,13,21,34,39,5028,437,2013,469,9.56642800318218,5.68814638027049,4.55449482895784,1.55131264916468,15.3540175019889,66.7064439140811,0,6.40413683373111,2.18774860779634,9.3277645186953,164.605543710021,715.138592750533,68.6567164179104
"11001006900","Census Tract 69, District of Columbia, District of Columbia",105,69,83,45,103,78,13,20,38.9,4,629,128,1645,201,0,12,72,55,17,26,48,35,29,37,70,62,8,13,0,12,88,54,55,47,32,29,0,12,53,45,2388,152,2013,383,4.39698492462312,3.47571189279732,4.31323283082077,0.544388609715243,26.3400335008375,68.8860971524288,0,3.01507537688442,0.711892797319933,16.0385259631491,164.229765013055,429.503916449086,18.798955613577
"11001008701","Census Tract 87.01, District of Columbia, District of Columbia",353,146,173,85,41,32,7,10,36.6,6.5,1734,308,553,148,0,12,0,12,0,12,78,57,58,53,19,18,0,12,6,10,74,36,24,19,9,10,28,18,0,12,2333,297,2013,296,15.1307329618517,7.41534504929276,1.7573939134162,0.300042863266181,74.3249035576511,23.7033861980283,0,0,0,12.6875267895414,585.810810810811,186.824324324324,0
"11001007803","Census Tract 78.03, District of Columbia, District of Columbia",626,331,418,170,108,99,5,8,42.2,7.2,2816,430,30,27,0,12,5,10,0,12,90,64,81,65,36,33,38,31,37,61,203,101,10,15,35,25,66,58,91,71,2902,432,2013,687,21.5713301171606,14.4038594073053,3.72157133011716,0.172294968986906,97.0365265334252,1.03376981392143,0,0.172294968986906,0,23.6733287388008,409.898107714702,4.36681222707424,0.727802037845706
"11001009505","Census Tract 95.05, District of Columbia, District of Columbia",329,120,180,102,123,71,29,41,44.7,11.2,2343,333,25,23,0,12,62,64,0,12,124,55,36,58,16,23,10,15,9,15,66,58,17,27,58,53,28,25,59,50,2708,352,2013,423,12.1491875923191,6.64697193500739,4.54209748892171,1.07090103397341,86.5214180206795,0.923190546528804,0,2.28951255539143,0,15.6203840472674,553.900709219858,5.91016548463357,14.6572104018913
"11001000701","Census Tract 7.01, District of Columbia, District of Columbia",235,153,166,95,279,241,25,46,42.2,5.9,121,81,3963,405,0,12,571,403,0,12,64,46,11,16,24,29,29,28,69,36,215,101,54,71,180,86,31,29,80,48,4915,433,2013,757,4.78128179043744,3.37741607324517,5.676500508647,0.508646998982706,2.4618514750763,80.6307222787386,0,11.617497456765,0,15.4018311291963,15.9841479524439,523.513870541612,75.4293262879789
"11001003900","Census Tract 39, District of Columbia, District of Columbia",522,257,338,146,111,87,19,31,34.4,1.8,692,221,3393,497,44,44,295,143,0,12,48,50,15,24,26,45,25,33,47,48,100,90,33,37,47,41,10,17,55,48,4666,456,2013,406,11.1873124732105,7.24389198456922,2.37891127303901,0.407201028718388,14.8306900985855,72.717531075868,0.942991855979426,6.32233176168024,0,8.70124303471925,170.443349753695,835.714285714286,72.6600985221675
"11001007809","Census Tract 78.09, District of Columbia, District of Columbia",814,328,225,114,64,42,24,28,37.4,6.8,2615,444,44,53,11,19,10,17,0,12,76,60,23,23,69,50,80,77,18,18,141,72,29,32,27,29,25,28,84,73,2708,434,2013,572,30.0590841949778,8.30871491875923,2.36336779911374,0.886262924667651,96.5657311669129,1.62481536189069,0.406203840472674,0.369276218611521,0,21.122599704579,457.167832167832,7.69230769230769,1.74825174825175
"11001004701","Census Tract 47.01, District of Columbia, District of Columbia",956,346,165,92,77,61,25,29,29.4,1.8,2521,463,679,207,0,12,308,152,0,12,53,61,14,27,13,23,92,80,17,28,134,93,68,67,43,64,18,28,25,29,3582,474,2013,477,26.6890005583473,4.60636515912898,2.14963707426019,0.697934115019542,70.3796761585706,18.9558905639308,0,8.59854829704076,0,13.3165829145729,528.511530398323,142.348008385744,64.5702306079665
"11001004702","Census Tract 47.02, District of Columbia, District of Columbia",317,139,195,89,75,47,14,33,32.7,2.8,1008,194,1007,173,0,12,181,119,0,12,31,29,29,23,52,35,33,36,12,19,18,21,42,39,75,53,0,12,45,41,2211,248,2013,337,14.3374038896427,8.81953867028494,3.3921302578019,0.633197648123021,45.5902306648575,45.5450022614202,0,8.18634102216192,0,15.2419719583899,299.109792284866,298.813056379822,53.7091988130564
"11001005001","Census Tract 50.01, District of Columbia, District of Columbia",161,120,39,65,55,67,25,30,32,4.7,484,202,1360,183,0,12,52,35,0,12,159,114,23,30,13,19,0,12,26,23,56,46,32,26,24,19,6,13,31,36,2044,240,2013,370,7.87671232876712,1.90802348336595,2.69080234833659,1.22309197651663,23.679060665362,66.5362035225049,0,2.5440313111546,0,18.1017612524462,130.810810810811,367.567567567568,14.0540540540541
"11001005002","Census Tract 50.02, District of Columbia, District of Columbia",649,314,245,209,126,98,190,132,35.1,2.5,1074,320,3655,457,0,17,161,83,0,17,197,151,74,67,118,95,137,129,11,18,59,44,33,39,46,43,5,11,61,60,5567,463,2013,741,11.6579845518232,4.40093407580384,2.26333752469912,3.41296928327645,19.2922579486258,65.6547512125022,0,2.8920423926711,0,13.3105802047782,144.939271255061,493.252361673414,21.7273954116059
"11001010500","Census Tract 105, District of Columbia, District of Columbia",373,171,179,122,106,70,4,8,35.5,2.1,1405,399,1748,332,30,37,310,144,0,12,80,61,18,28,97,56,22,26,40,38,142,68,84,66,79,58,64,55,30,25,3660,401,2013,656,10.1912568306011,4.89071038251366,2.89617486338798,0.109289617486339,38.3879781420765,47.7595628415301,0.819672131147541,8.46994535519126,0,17.9234972677596,214.176829268293,266.463414634146,47.2560975609756
"11001009810","Census Tract 98.10, District of Columbia, District of Columbia",668,294,147,85,55,64,3,7,30.5,12.3,1985,314,3,7,0,12,0,12,0,12,51,80,1,3,57,75,0,12,12,19,63,75,26,30,32,31,36,28,32,39,2106,312,2013,310,31.7188983855651,6.98005698005698,2.61158594491928,0.142450142450142,94.2545109211776,0.142450142450142,0,0,0,14.7198480531814,640.322580645161,0.967741935483871,0
"11001009811","Census Tract 98.11, District of Columbia, District of Columbia",2173,701,728,214,169,113,6,10,23.8,5.1,4773,674,0,12,0,12,0,12,0,12,29,30,15,24,0,12,50,53,39,45,181,119,18,20,72,53,20,21,23,31,4820,672,2013,447,45.0829875518672,15.103734439834,3.50622406639004,0.12448132780083,99.0248962655602,0,0,0,0,9.27385892116183,1067.78523489933,0,0
"11001010100","Census Tract 101, District of Columbia, District of Columbia",302,117,57,35,187,110,6,20,33.9,2.8,296,105,1640,202,0,12,289,133,11,19,60,42,68,46,70,55,9,14,8,12,29,21,8,13,8,12,26,20,8,12,2443,225,2013,294,12.3618501841998,2.33319688907081,7.6545231273025,0.24559967253377,12.116250511666,67.1305771592305,0,11.8297175603766,0.450266066311912,12.0343839541547,100.680272108844,557.823129251701,98.2993197278912
"11001010200","Census Tract 102, District of Columbia, District of Columbia",145,110,99,63,101,63,10,18,39.6,2.9,1039,209,1212,155,0,12,107,57,0,12,48,38,57,31,108,64,5,9,46,34,146,74,64,53,88,46,52,37,27,22,2576,227,2013,641,5.62888198757764,3.84316770186335,3.92080745341615,0.388198757763975,40.333850931677,47.0496894409938,0,4.15372670807453,0,24.8835403726708,162.090483619345,189.079563182527,16.6926677067083
"11001010300","Census Tract 103, District of Columbia, District of Columbia",565,304,299,137,82,64,82,104,44.2,3.2,2040,339,584,174,38,44,71,54,0,12,108,59,15,17,133,83,41,38,27,62,145,61,67,55,76,44,25,25,78,42,3162,409,2013,715,17.8684376976597,9.45604048070841,2.5932953826692,2.5932953826692,64.5161290322581,18.4693232131562,1.20177103099304,2.24541429475016,0,22.6122707147375,285.314685314685,81.6783216783217,9.93006993006993
"11001010400","Census Tract 104, District of Columbia, District of Columbia",1160,435,476,238,212,108,38,61,35.8,2.7,3849,575,279,155,0,12,8,17,0,12,203,138,71,54,41,40,32,34,30,29,130,71,36,38,75,60,13,20,23,26,4178,569,2013,654,27.7644806127334,11.3930110100527,5.07419818094782,0.909526089037817,92.1254188606989,6.67783628530397,0,0.19147917663954,0,15.6534226902824,588.532110091743,42.6605504587156,1.22324159021407
"11001007100","Census Tract 71, District of Columbia, District of Columbia",1233,358,349,151,79,54,56,59,32.9,1.7,1882,312,1222,309,0,12,93,55,0,12,49,36,3,7,103,73,7,11,28,27,85,45,14,19,8,13,24,23,38,32,3270,400,2013,359,37.7064220183486,10.6727828746177,2.41590214067278,1.71253822629969,57.5535168195719,37.3700305810398,0,2.84403669724771,0,10.9785932721713,524.233983286908,340.389972144847,25.9052924791086
"11001007708","Census Tract 77.08, District of Columbia, District of Columbia",1153,391,502,156,111,98,33,35,36.7,4.1,2768,387,25,39,0,12,0,12,0,12,113,85,31,41,23,25,10,16,0,12,92,59,28,25,11,16,34,32,43,37,2793,382,2013,385,41.281775868242,17.9735051915503,3.97422126745435,1.18152524167562,99.1049051199427,0.895094880057286,0,0,0,13.7844611528822,718.961038961039,6.49350649350649,0
"11001007807","Census Tract 78.07, District of Columbia, District of Columbia",666,247,126,81,37,29,37,38,35.8,4.4,2181,302,35,52,0,12,0,12,0,12,54,37,18,16,32,28,10,12,48,45,75,48,33,20,57,38,10,18,29,20,2229,303,2013,366,29.878869448183,5.65275908479139,1.65993719156572,1.65993719156572,97.8465679676985,1.5702108568865,0,0,0,16.4199192462988,595.901639344262,9.56284153005464,0
"11001008402","Census Tract 84.02, District of Columbia, District of Columbia",253,151,146,103,19,21,0,12,39.1,4.5,955,317,1135,227,0,12,40,62,0,12,22,21,13,17,25,29,25,27,18,20,44,31,41,40,67,47,50,60,21,26,2168,301,2013,326,11.669741697417,6.73431734317343,0.876383763837638,0,44.049815498155,52.3523985239852,0,1.8450184501845,0,15.0369003690037,292.944785276074,348.159509202454,12.2699386503067
"11001008802","Census Tract 88.02, District of Columbia, District of Columbia",1463,361,473,153,182,105,18,28,38.5,4.7,3687,501,561,127,54,66,66,65,0,12,112,55,64,45,60,46,63,45,89,57,115,69,37,37,61,56,21,20,38,24,4483,485,2013,660,32.6343966094133,10.5509703323667,4.05978139638635,0.401516841400848,82.244033013607,12.5139415569931,1.20455052420254,1.47222841846977,0,14.7222841846977,558.636363636364,85,10
"11001009603","Census Tract 96.03, District of Columbia, District of Columbia",434,186,243,88,72,58,59,63,44.2,4.7,2520,328,30,40,22,34,0,12,0,12,51,41,37,41,39,43,52,48,8,13,139,69,60,41,64,61,32,35,64,43,2735,342,2013,546,15.8683729433272,8.88482632541134,2.63254113345521,2.15722120658135,92.1389396709324,1.09689213893967,0.804387568555759,0,0,19.963436928702,461.538461538461,5.49450549450549,0
"11001009801","Census Tract 98.01, District of Columbia, District of Columbia",962,457,238,70,109,77,10,15,25.1,3.8,2025,461,5,4,1,2,0,12,0,12,57,45,10,16,24,29,0,12,16,21,19,22,0,12,8,12,0,12,41,27,2099,468,2013,175,45.8313482610767,11.3387327298714,5.19294902334445,0.476417341591234,96.4745116722249,0.238208670795617,0.0476417341591234,0,0,8.33730347784659,1157.14285714286,2.85714285714286,0
"11001009802","Census Tract 98.02, District of Columbia, District of Columbia",543,234,161,87,7,12,16,22,30,8.4,1203,273,0,12,0,12,0,12,0,12,7,10,0,12,6,10,0,12,0,12,88,42,31,21,5,8,11,13,0,12,1203,273,2013,148,45.1371571072319,13.383208645054,0.58187863674148,1.33000831255195,100,0,0,0,0,12.3025768911056,812.837837837838,0,0
"11001009804","Census Tract 98.04, District of Columbia, District of Columbia",714,238,305,90,54,34,25,26,27.9,5.6,2557,398,26,24,0,12,0,12,0,12,45,36,13,17,33,26,22,17,10,12,49,32,13,13,71,38,16,20,32,24,2615,398,2013,304,27.3040152963671,11.6634799235182,2.06500956022945,0.956022944550669,97.7820267686425,0.994263862332696,0,0,0,11.6252390057361,841.118421052631,8.55263157894737,0
"11001001401","Census Tract 14.01, District of Columbia, District of Columbia",357,181,86,48,86,63,0,12,40.5,2.5,211,121,2860,236,0,12,99,56,0,12,87,35,48,33,60,47,69,51,26,30,144,60,35,24,79,49,66,48,24,36,3345,262,2013,638,10.6726457399103,2.57100149476831,2.57100149476831,0,6.30792227204783,85.5007473841554,0,2.95964125560538,0,19.0732436472347,33.0721003134796,448.275862068965,15.5172413793103
"11001007409","Census Tract 74.09, District of Columbia, District of Columbia",1439,325,322,187,46,43,0,12,25.7,4.4,3963,519,0,12,0,12,0,12,0,12,65,47,10,15,62,58,8,12,21,26,81,59,37,37,48,34,16,17,47,58,3963,519,2013,395,36.3108755992935,8.12515770880646,1.16073681554378,0,100,0,0,0,0,9.96719656825637,1003.29113924051,0,0
"11001010600","Census Tract 106, District of Columbia, District of Columbia",797,272,315,127,114,85,33,67,30.6,1.4,1626,278,2457,369,34,26,269,127,15,23,93,59,30,25,51,36,13,16,37,38,133,69,17,18,52,34,15,16,18,25,4651,454,2013,459,17.1360997634917,6.7727370457966,2.45108578800258,0.709524833369168,34.9602236078263,52.8273489572135,0.731025585895506,5.78370242958503,0.322511287895076,9.86884540958934,354.248366013072,535.294117647059,58.6056644880174
"11001010700","Census Tract 107, District of Columbia, District of Columbia",376,102,57,35,72,53,0,12,29.2,3.1,183,93,1275,180,0,12,287,228,0,12,68,43,0,12,14,21,8,12,1,2,11,16,12,16,9,14,23,25,20,22,1814,247,2013,166,20.7276736493936,3.14222712238148,3.96912899669239,0,10.0882028665932,70.2866593164278,0,15.8213891951488,0,9.15104740904079,110.240963855422,768.072289156626,172.89156626506
"11001010900","Census Tract 109, District of Columbia, District of Columbia",2401,546,522,202,342,222,12,20,22.2,2.4,3841,629,77,86,0,12,0,12,0,12,90,60,0,12,12,14,18,19,29,25,126,99,21,22,80,65,10,14,23,25,3949,619,2013,409,60.8002025829324,13.2185363383135,8.6604203595847,0.30387439858192,97.2651304127627,1.94986072423398,0,0,0,10.3570524183338,939.119804400978,18.8264058679707,0
"11001011000","Census Tract 110, District of Columbia, District of Columbia",135,81,142,86,0,12,13,22,51,3.7,1092,200,1962,418,0,12,153,100,0,12,157,82,67,55,68,63,169,91,17,27,148,82,39,40,74,52,132,75,113,63,3381,429,2013,984,3.99290150842946,4.19994084590358,0,0.384501626737652,32.2981366459627,58.0301685891748,0,4.52528837622005,0,29.1038154392192,110.975609756098,199.390243902439,15.5487804878049
"11001011100","Census Tract 111, District of Columbia, District of Columbia",807,308,564,159,187,73,12,25,45.8,5.9,3899,555,560,237,0,12,6,12,0,12,260,109,69,50,91,52,26,33,29,30,241,82,53,33,122,53,39,30,65,38,4702,507,2013,995,17.1629094002552,11.9948957890259,3.97703105061676,0.25521054870268,82.9221607826457,11.9098256061251,0,0.12760527435134,0,21.1612079965972,391.859296482412,56.2814070351759,0.603015075376884
"11001006802","Census Tract 68.02, District of Columbia, District of Columbia",259,118,118,61,13,19,8,18,36.3,4.6,915,198,1102,223,21,29,34,40,0,12,71,45,22,39,33,29,14,12,9,10,51,41,6,10,15,16,0,12,30,17,2256,274,2013,251,11.4804964539007,5.23049645390071,0.576241134751773,0.354609929078014,40.5585106382979,48.8475177304965,0.930851063829787,1.50709219858156,0,11.1258865248227,364.541832669323,439.043824701195,13.5458167330677
"11001007806","Census Tract 78.06, District of Columbia, District of Columbia",479,216,201,92,20,22,7,11,40.9,5.7,2041,339,44,44,11,17,0,12,0,12,99,65,29,28,19,16,13,15,6,10,68,38,14,15,132,74,7,12,18,17,2127,327,2013,405,22.5199811941702,9.44992947813822,0.940291490362012,0.329102021626704,95.9567465914433,2.06864127879643,0.517160319699107,0,0,19.0409026798307,503.950617283951,10.8641975308642,0
"11001007901","Census Tract 79.01, District of Columbia, District of Columbia",1112,418,513,176,170,100,73,47,33.7,4.2,3692,451,398,140,66,70,81,65,0,12,144,66,69,52,33,33,22,29,9,14,174,83,69,61,65,51,0,12,39,29,4328,465,2013,624,25.6931608133087,11.8530499075786,3.9279112754159,1.68669131238447,85.3049907578558,9.19593345656192,1.52495378927911,1.87153419593346,0,14.4177449168207,591.666666666667,63.7820512820513,12.9807692307692
"11001008002","Census Tract 80.02, District of Columbia, District of Columbia",295,147,198,81,82,77,40,33,35.4,1.1,1272,200,2145,224,0,12,80,48,0,12,143,68,70,47,21,23,8,13,0,12,120,50,98,69,14,16,0,12,38,37,3694,255,2013,512,7.98592311857066,5.36004331348132,2.21981591770439,1.08283703302653,34.4342176502436,58.0671358960477,0,2.16567406605306,0,13.8603140227396,248.4375,418.9453125,15.625
"11001008702","Census Tract 87.02, District of Columbia, District of Columbia",423,174,248,109,172,83,34,36,33.9,2.9,1564,292,271,131,0,12,6,10,0,12,47,37,0,12,54,48,0,12,30,39,135,77,30,27,25,24,19,20,16,20,2122,317,2013,356,19.9340245051838,11.6870876531574,8.10556079170594,1.60226201696513,73.7040527803959,12.7709707822809,0,0.282752120640905,0,16.7766258246937,439.325842696629,76.123595505618,1.68539325842697
"11001009601","Census Tract 96.01, District of Columbia, District of Columbia",1082,334,272,124,51,48,14,17,23.8,3,2480,374,2,5,0,12,0,12,0,12,47,43,0,12,43,32,15,21,20,18,47,41,53,38,1,3,36,28,35,26,2521,370,2013,297,42.9194763982547,10.7893692978977,2.02300674335581,0.555335184450615,98.3736612455375,0.0793335977786593,0,0,0,11.7810392701309,835.016835016835,0.673400673400673,0
"11001009400","Census Tract 94, District of Columbia, District of Columbia",666,335,600,271,93,85,32,48,42.8,5,3340,518,766,287,48,52,19,18,0,12,185,71,49,34,75,45,23,24,72,61,190,79,66,40,62,52,63,52,38,25,4295,542,2013,823,15.5064027939464,13.9697322467986,2.16530849825378,0.745052386495926,77.7648428405122,17.8346915017462,1.11757857974389,0.442374854481956,0,19.1618160651921,405.832320777643,93.0741190765492,2.3086269744836
"11001009501","Census Tract 95.01, District of Columbia, District of Columbia",1219,394,233,99,274,127,187,174,23.4,2.7,4147,697,1917,421,18,23,105,72,0,17,178,82,40,33,111,78,16,17,28,25,172,96,31,29,43,33,0,17,97,82,7006,761,2013,716,17.3993719668855,3.32572081073366,3.91093348558379,2.66914073651156,59.1921210391093,27.3622609192121,0.256922637739081,1.4987153868113,0,10.2198115900657,579.189944134078,267.737430167598,14.6648044692737
"11001009906","Census Tract 99.06, District of Columbia, District of Columbia",237,138,97,49,80,56,30,20,39.2,2.7,1186,160,27,37,0,12,0,12,0,12,26,26,28,23,27,21,15,19,5,8,41,29,21,19,3,6,9,10,40,20,1213,166,2013,215,19.5383347073372,7.99670239076669,6.59521846661171,2.47320692497939,97.7741137675185,2.22588623248145,0,0,0,17.724649629019,551.627906976744,12.5581395348837,0
